num,name,blog or review,visitor review content 
35,배곧 윌로우 우드,방문자 리뷰,"주차 편해요 그리고 커피 대존맛이요
근데 직원들 모두가 매우 불친절하고
특히 여자 직원분 넘나리 불친절 무서움"
36,배곧 윌로우 우드,방문자 리뷰,"디카페인이 있어서 좋았고, 흑임자라떼 크림이 넘 맛있었어요 인테리어도 이쁜데 좌석이 편한 좌석은 아님 매장은 꽤 크고 직원분도 친절해요"
37,배곧 윌로우 우드,방문자 리뷰,"분위기,인테리어 너무좋아요
티라미수 맛있어요"
38,배곧 윌로우 우드,방문자 리뷰,"동네 커피맛집 찾으러다니는거 좋아해서 방문 라떼+아인슈페너+티라미스 주문 라떼는 대중적인 커피 맛보다 못함 아인슈페너 크림도 평균정도임 인테리어는 너
무 잘해놔서 사진찍기 좋음 의자가 불편함 커피를 좋아하는 사람이라면 한번 방문해서 사진찍고 재방문하지 않을 것 같음"
39,배곧 윌로우 우드,방문자 리뷰,"오픈 마감시간 잘 안 지키시네요. 전에 왔을 땐 오픈시간 넘어서도 직원이 없어서 문의 남기니 오는 중이라고 해서(저도 카페알바 해봤지만 오픈 시간 전에 미리 와
서 준비해야 하는 거 아닌가요) 시간이 많지 않아 다른 곳으로 갔고, 오늘은 인스타나 네이버에 정상영업 한대서 조기마감한다는 다른 곳 제치고 왔더니 30분 일찍
닫는다네요? 인스타에 오늘도 정상 영업한다고 해놓으시곤 오고나니 조기마감. 온라인으로 소통 잘 하시던데 차라리 오후에라도 공지하시지 그러셨어요. ..."
40,배곧 윌로우 우드,방문자 리뷰,분위기도 너무 좋고 음료도 케이크도 너무 맛있어요ㅠㅠ
41,배곧 윌로우 우드,방문자 리뷰,"카페리뷰 왠만하면 잘안적는데 적습니다. 다리기브스하신 직원분 손님을보면 인사를하는게우선이고요 나갈때도 인사하는게예의고 서비스입니다. 커피와 케익맛
은좋았으나 요즘 그런곳많잖아요? 전체적으로 직원들이 일하기싫어보일만큼 말투며 친절하다고느낀게1도없는카페 맛과는 별개로 별점이있다면 0.5개도아까운
카페입니다  기브스하신분 주차증여쭤보니 그냥가시면돼요 하고 정리만하는게 주문받을때부터 어이가어찌나없던지 사장님이 이글을보길바라며 직원교육..."
42,배곧 윌로우 우드,방문자 리뷰,분위기좋아요
43,배곧 윌로우 우드,방문자 리뷰,음료 커피 괜찮구요  티라미수 부드럽고 촉촉하니 맛있어요  인테리어 너무 멋있고 좋은데  의자나 테이블이 좀 불편해요
44,배곧 윌로우 우드,방문자 리뷰,치즈케이크 완전맛있음
45,배곧 윌로우 우드,방문자 리뷰,좋으네요👍
46,배곧 윌로우 우드,방문자 리뷰,치즈케이크 드셔보세요 너무 맛있어요 ㅠㅠ
47,배곧 윌로우 우드,방문자 리뷰,커피 맛있어용
48,배곧 윌로우 우드,방문자 리뷰,직원분들이 친절하고 가게 예뻤어요🥰^^
49,배곧 윌로우 우드,방문자 리뷰,"카페리뷰 왠만하면 잘안적는데 적습니다. 다리기브스하신 직원분 손님을보면 인사를하는게우선이고요 나갈때도 인사하는게예의고 서비스입니다. 커피와 케익맛
은좋았으나 요즘 그런곳많잖아요? 전체적으로 직원들이 일하기싫어보일만큼 말투며 친절하다고느낀게1도없는카페 맛과는 별개로 별점이있다면 0.5개도아까운
카페입니다  기브스하신분 주차증여쭤보니 그냥가시면돼요 하고 정리만하는게 주문받을때부터 어이가어찌나없던지 사장님이 이글을보길바라며 직원교육..."
50,배곧 윌로우 우드,방문자 리뷰,분위기좋아요
51,배곧 윌로우 우드,방문자 리뷰,음료 커피 괜찮구요  티라미수 부드럽고 촉촉하니 맛있어요  인테리어 너무 멋있고 좋은데  의자나 테이블이 좀 불편해요
52,배곧 윌로우 우드,방문자 리뷰,치즈케이크 완전맛있음
53,배곧 윌로우 우드,방문자 리뷰,좋으네요👍
54,배곧 윌로우 우드,방문자 리뷰,치즈케이크 드셔보세요 너무 맛있어요 ㅠㅠ
55,배곧 윌로우 우드,방문자 리뷰,커피 맛있어용
56,배곧 윌로우 우드,방문자 리뷰,직원분들이 친절하고 가게 예뻤어요🥰^^
1,배곧 별미지교 시흥점,방문자 리뷰,가성비 대비굿! 단체모임도 좋네요
2,배곧 별미지교 시흥점,방문자 리뷰,"음식 종류가 많아서 14000원이면 가성비가 좋다고 생각했으나 맛있는 음식이 하나도 없었으며 주방에 일하는분이 안먹은 상추를 버리지 않고 따로 빼놓는걸 봤음
.. 그래서 카운터에 물어보니 절대 그런일 없다며 주방에 일하는분이 먹으려고 빼놓은거 아니냐며.. 설마 아무리 먹을게 없어도 일하는 사람이 손님이 먹다 남은 상
추만 따로 빼서 먹을까요? 진짜 기분 나쁘고 정말 돈이 너무 아까웠네요.. 왠만하면 그냥 먹는 남편이 어쩜 음식이 하나같이 맛없냐며 빨리 나가자고 하더라..."
3,배곧 별미지교 시흥점,방문자 리뷰,종류가 너무 적어요 값이 비싸고 맛는보통 먹을 것이 없어요 그데돈는14000원이라 사기당해는느낌
4,배곧 별미지교 시흥점,방문자 리뷰,같은 별미지교인데 구리점이랑 많이 다르네요ㅜㅜ 여기가 종류도 많고 맛있어요!!!
5,배곧 별미지교 시흥점,방문자 리뷰,⭐️⭐️⭐️
6,배곧 별미지교 시흥점,방문자 리뷰,맛있게 먹었습니다^^
7,배곧 별미지교 시흥점,방문자 리뷰,넓고 맛있어요
8,배곧 별미지교 시흥점,방문자 리뷰,"혼밥하기도 괜찮고, 다양한 메뉴가 있어서 이것저것 먹고 싶을 때 좋아요. 주차도 편하고 바로 옆에 놀이터가 있어서 아이들있는 집은 좋을 것 같습니다."
9,배곧 별미지교 시흥점,방문자 리뷰,"종류도 많고 성인1만원에 이정도 퀄리티는 주변에서 한번도 못봤어요!!  재료도 신선하구 반찬도 다양해서 너무 좋네요! 혼밥하시는분들도 계셔서 혼밥도 부담없
어요! 친철함에 더더욱 기분좋아지는 곳이었습니다!"
10,배곧 별미지교 시흥점,방문자 리뷰,가격대비 종류도 많고 괜찮아요~
11,배곧 별미지교 시흥점,방문자 리뷰,굿굿굿 재방문하겠음
12,배곧 별미지교 시흥점,방문자 리뷰,"매장이 넓어 쾌적하고
놀이터가 앞에 있어 
아이들하고 가기 좋은 곳입니다."
13,배곧 별미지교 시흥점,방문자 리뷰,한식뷔페
14,배곧 별미지교 시흥점,방문자 리뷰,잘 이용하고 있어요
15,배곧 별미지교 시흥점,방문자 리뷰,굿 가격이 조금 올라서 아쉬워요
16,배곧 별미지교 시흥점,방문자 리뷰,여러가지 다양하고 맛있어요
17,배곧 별미지교 시흥점,방문자 리뷰,"가성비 좋와 다니는 곳이 였는데 아쉽게  가격이 전체 올랐네요!ㅜㅜㅜ
조금 더 비용 추가해서  다른 곳으로 가야할듯!!!"
18,배곧 별미지교 시흥점,방문자 리뷰,"이 많은 음식이 10000원이라니
대박입니다ㅋㅋ
맛도 좋아요!!!"
19,배곧 별미지교 시흥점,방문자 리뷰,"가끔  아점  먹으러 가는  맛집 ★★★★★ 잡채랑  제육볶음  생각나면  고고^&^  전체  적으로  다  맛있어요 (과식주의) ㅎ 매장도  깨끗하고  넓어서  편히  먹기 좋
아요 지하  주차도 편해요 ~"
20,배곧 별미지교 시흥점,방문자 리뷰,맛있어요
21,배곧 별미지교 시흥점,방문자 리뷰,굿굿굿 재방문하겠음
22,배곧 별미지교 시흥점,방문자 리뷰,"매장이 넓어 쾌적하고
놀이터가 앞에 있어 
아이들하고 가기 좋은 곳입니다."
23,배곧 별미지교 시흥점,방문자 리뷰,한식뷔페
24,배곧 별미지교 시흥점,방문자 리뷰,잘 이용하고 있어요
25,배곧 별미지교 시흥점,방문자 리뷰,굿 가격이 조금 올라서 아쉬워요
26,배곧 별미지교 시흥점,방문자 리뷰,여러가지 다양하고 맛있어요
27,배곧 별미지교 시흥점,방문자 리뷰,"가성비 좋와 다니는 곳이 였는데 아쉽게  가격이 전체 올랐네요!ㅜㅜㅜ
조금 더 비용 추가해서  다른 곳으로 가야할듯!!!"
28,배곧 별미지교 시흥점,방문자 리뷰,"이 많은 음식이 10000원이라니
대박입니다ㅋㅋ
맛도 좋아요!!!"
29,배곧 별미지교 시흥점,방문자 리뷰,"가끔  아점  먹으러 가는  맛집 ★★★★★ 잡채랑  제육볶음  생각나면  고고^&^  전체  적으로  다  맛있어요 (과식주의) ㅎ 매장도  깨끗하고  넓어서  편히  먹기 좋
아요 지하  주차도 편해요 ~"
30,배곧 별미지교 시흥점,방문자 리뷰,맛있어요
31,배곧 별미지교 시흥점,방문자 리뷰,굿
32,배곧 별미지교 시흥점,방문자 리뷰,굿
33,배곧 별미지교 시흥점,방문자 리뷰,굿
34,배곧 별미지교 시흥점,방문자 리뷰,맛있게 잘 먹었어요. 생각나는 음식이 있어서 다음에 또 가고싶어요
35,배곧 별미지교 시흥점,방문자 리뷰,맛있게잘먹었어요^^
36,배곧 별미지교 시흥점,방문자 리뷰,좋아요
37,배곧 별미지교 시흥점,방문자 리뷰,좋아요 
38,배곧 별미지교 시흥점,방문자 리뷰,좋아요 
39,배곧 별미지교 시흥점,방문자 리뷰,좋아요 
40,배곧 별미지교 시흥점,방문자 리뷰,가성비 맛집
41,배곧 별미지교 시흥점,방문자 리뷰,굿
42,배곧 별미지교 시흥점,방문자 리뷰,굿
43,배곧 별미지교 시흥점,방문자 리뷰,굿
44,배곧 별미지교 시흥점,방문자 리뷰,맛있게 잘 먹었어요. 생각나는 음식이 있어서 다음에 또 가고싶어요
45,배곧 별미지교 시흥점,방문자 리뷰,맛있게잘먹었어요^^
46,배곧 별미지교 시흥점,방문자 리뷰,좋아요
47,배곧 별미지교 시흥점,방문자 리뷰,좋아요 
48,배곧 별미지교 시흥점,방문자 리뷰,좋아요 
49,배곧 별미지교 시흥점,방문자 리뷰,좋아요 
50,배곧 별미지교 시흥점,방문자 리뷰,가성비 맛집
1,배곧 양푼애등갈비,방문자 리뷰,고기 양도 많은편이고 부드럽고 소스도 맛있고 매운거 땡길때 어느 갈비찜집보다도 존맛
2,배곧 양푼애등갈비,방문자 리뷰,"버섯추가 곤드레밥추가 필슈입니다!!
너무맛있어요!"
3,배곧 양푼애등갈비,방문자 리뷰,굿굿
4,배곧 양푼애등갈비,방문자 리뷰,달긴한데 맛있어요
5,배곧 양푼애등갈비,방문자 리뷰,그ㅡㅅ
6,배곧 양푼애등갈비,방문자 리뷰,좋아요
7,배곧 양푼애등갈비,방문자 리뷰,맛있어욤!
8,배곧 양푼애등갈비,방문자 리뷰,처음 방문했는데 너무 맛있어요! 기본도 매우니까 매운거 못 드시면 덜매운맛으로 드세요!
9,배곧 양푼애등갈비,방문자 리뷰,ㄷ
10,배곧 양푼애등갈비,방문자 리뷰,여기 꼭 가세요! 너무 맛있어요
11,배곧 양푼애등갈비,방문자 리뷰,순한맛 먹는게 좋을거 같아요. 기본맛도 되게 맵습니다. 맛있게 잘 먹었습니다.
12,배곧 양푼애등갈비,방문자 리뷰,자주 포장해요
13,배곧 양푼애등갈비,방문자 리뷰,기대안하고갔는데맛있어요
14,배곧 양푼애등갈비,방문자 리뷰,ᆢ
15,배곧 양푼애등갈비,방문자 리뷰,맛있어요
16,배곧 양푼애등갈비,방문자 리뷰,등갈비 먹고싶어서 50분 걸려서 찾아갔는데 후회없는 밥 먹었어요. 갈비 맛있고 사장님 넘 친절하세요~ 아이들 데리고 다시 가야겠어요. ㅎ
17,배곧 양푼애등갈비,방문자 리뷰,정말 맛있었어요 ! 진짜 맵단이었습니다!
18,배곧 양푼애등갈비,방문자 리뷰,여기 꼭 가세요! 너무 맛있어요
19,배곧 양푼애등갈비,방문자 리뷰,순한맛 먹는게 좋을거 같아요. 기본맛도 되게 맵습니다. 맛있게 잘 먹었습니다.
20,배곧 양푼애등갈비,방문자 리뷰,자주 포장해요
21,배곧 양푼애등갈비,방문자 리뷰,기대안하고갔는데맛있어요
22,배곧 양푼애등갈비,방문자 리뷰,ᆢ
23,배곧 양푼애등갈비,방문자 리뷰,맛있어요
24,배곧 양푼애등갈비,방문자 리뷰,등갈비 먹고싶어서 50분 걸려서 찾아갔는데 후회없는 밥 먹었어요. 갈비 맛있고 사장님 넘 친절하세요~ 아이들 데리고 다시 가야겠어요. ㅎ
25,배곧 양푼애등갈비,방문자 리뷰,정말 맛있었어요 ! 진짜 맵단이었습니다!
26,배곧 양푼애등갈비,방문자 리뷰,여기 꼭 가세요! 너무 맛있어요
27,배곧 양푼애등갈비,방문자 리뷰,순한맛 먹는게 좋을거 같아요. 기본맛도 되게 맵습니다. 맛있게 잘 먹었습니다.
28,배곧 양푼애등갈비,방문자 리뷰,자주 포장해요
29,배곧 양푼애등갈비,방문자 리뷰,기대안하고갔는데맛있어요
30,배곧 양푼애등갈비,방문자 리뷰,ᆢ
31,배곧 양푼애등갈비,방문자 리뷰,맛있어요
32,배곧 양푼애등갈비,방문자 리뷰,등갈비 먹고싶어서 50분 걸려서 찾아갔는데 후회없는 밥 먹었어요. 갈비 맛있고 사장님 넘 친절하세요~ 아이들 데리고 다시 가야겠어요. ㅎ
33,배곧 양푼애등갈비,방문자 리뷰,정말 맛있었어요 ! 진짜 맵단이었습니다!
34,배곧 양푼애등갈비,방문자 리뷰,순한맛 먹었는데 맛있었어요~~ 사람마다 다르겠지만 순한맛도 맵긴해요~~같이 먹은 일행은 하나도 안맵다곤 했지만요~~🤭🤭
35,배곧 양푼애등갈비,방문자 리뷰,맛있어서 다음엔 부모님 모시고 방문 하려고 합니다
36,배곧 양푼애등갈비,방문자 리뷰,언제가도 맛있는 곳이에요
37,배곧 양푼애등갈비,방문자 리뷰,친구와 같이 갔는데 친구가 맛있다고 좋아하네요
38,배곧 양푼애등갈비,방문자 리뷰,너무 배부르게 잘먹었어요
39,배곧 양푼애등갈비,방문자 리뷰,고기가 부드럽고 맛있네요! 등갈비 잘 못하는집은 잡내도 심하던데 야들야들하니 잡내도 없고 맛있게 잘먹었습니다!
40,배곧 양푼애등갈비,방문자 리뷰,왜 이런 맛집을 이제야 알았을까요 ㅎㅎ 저렴한 가격에 푸짐하게 잘먹고 왔습니다! 너무 맛있어서 주변에 홍보하고 있네요 ㅋㅋ
41,배곧 양푼애등갈비,방문자 리뷰,배고플때가서 넘 맛있게 잘 먹음
42,배곧 양푼애등갈비,방문자 리뷰,맛있게 매운맛이라 입에서 자꾸 땡기네요
43,배곧 양푼애등갈비,방문자 리뷰,등갈비는 다 똑같은줄 알았는데 아니네요 ㅋㅋ 고기가 진짜 부드럽고 잡내도 안나고 맛있었어요^^ 재방문의사 백프로입니다
